,gauge_id,gauge_name,gauge_country,gauge_provider,river,lon_snap,lat_snap,lon,lat,elevation,area_official,area_estreams,area_flag,area_rel,start_date,end_date,num_years,num_months,num_days,num_continuous_days,num_days_gaps,num_days_reliable,num_days_noflag,num_days_suspect,gauge_flag,duplicated_suspect,watershed_group,gauges_upstream,nested_catchments,q_mean,q_runoff_ratio,q_elas_Sankarasubramanian,slope_sawicz,baseflow_index,hfd_mean,hfd_std,q_5,q_95,hq_freq,hq_dur,lq_freq,lq_dur,zero_q_freq,p_mean,pet_mean,aridity,p_seasonality,frac_snow,hp_freq,hp_dur,hp_time,lp_freq,lp_dur,lp_time,ele_mt_max,ele_mt_mean,ele_mt_min,slp_dg_mean,flat_area_fra,steep_area_fra,elon_ratio,strm_dens,lit_dom,bedrk_dep,perm_verylow_glob,perm_low_glob,perm_medium_glob,perm_high_glob,lit_fra_su,lit_fra_ss,lit_fra_sm,lit_fra_sc,lit_fra_mt,lit_fra_pi,lit_fra_py,lit_fra_vi,lit_fra_ev,lit_fra_ig,lit_fra_pa,lit_fra_pb,lit_fra_va,lit_fra_vb,perm_high_cont,perm_medium_cont,perm_low_cont,perm_verylow_cont,lit_fra_Conglomerates,lit_fra_Conglomerates and sands,lit_fra_Gravels,lit_fra_Sands,lit_fra_Sandstones,lit_fra_Sandstones and sands,root_dep_mean,root_dep_max,root_dep_min,soil_tawc_mean,soil_fra_sand_mean,soil_fra_silt_mean,soil_fra_clay_mean,soil_fra_grav_mean,soil_bd_mean,soil_oc_mean,lai_mean,ndvi_mean,lulc_2006_urban,lulc_2006_NonIrriAgri,lulc_2006_Agric,lulc_2006_forest,lulc_2006_grass,lulc_2006_agriculture,dam_num,res_num,lakes_num,lakes_tot_area,lakes_tot_vol,sno_cov_mean,irri_1990,irri_2005,stations_num_p_mean,perm_high_glob2,perm_medium_glob2,perm_low_glob2,perm_high_cont2,perm_medium_cont2,perm_low_cont2,basin_id,group
7,F415000101,L'Ouanne Ã  Charny,FR,FR_EAUFRANCE,L'Ouanne à Charny,3.091289,47.885567,3.091289,47.885567,133,562.0,560.322,0,0.2985765124555155,1969-01-01,2023-09-30,55,656,19901,9559,95.0,19594.0,25.0,282.0,A,,677,8,"['FR003432', 'FR003433', 'FR003537', 'FR000444', 'FR000445', 'FR000446', 'FR000447', 'FR003434']",0.554,0.267,2.323,2.663,0.611,142.686,23.476,0.091,1.85,8.777,2.689,34.867,13.041,0.0,2.078,2.324,1.118,-0.039,0.017,17.253,1.171,1.0,233.839,4.308,4.0,385.326,233.731,134.978,2.483,69.698,0.004,0.568,0.209,11,1.045,0.0,0.0,50.727,49.274,46.613,2.661,24.155,26.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.908,63.22,6.85,0.022,0.0,0.0,0.256,29.652,0.0,0.0,114.632,130.0,30.0,57.527,43.332,35.478,21.19,5.528,1.43,1.025,0.152,0.62,0.012,0.487,0.247,0.253,0.001,0.734,0.0,0.0,3.0,0.36,1.04,1.062,4.096,4.532,5.0,49.0,51.0,0.0,29.908,70.07,0.022,FR003434,Group_2
8,H105102001,H1051020,FR,FR_EAUFRANCE,L'Aube [partielle] à Longchamp-sur-Aujon [Outre Aube],4.795468,48.145132,4.795468,48.145132,188,657.0,690.501,0,-5.099086757990864,1969-07-17,2023-09-30,55,651,19677,10530,122.0,19533.0,1.0,143.0,A,,677,2,"['FR003488', 'FR000396']",0.926,0.397,1.834,3.629,0.574,138.06,25.707,0.059,3.441,11.413,6.12,94.609,39.633,0.0,2.295,2.237,0.974,-0.031,0.028,15.824,1.174,1.0,223.934,4.151,4.0,525.33,338.378,188.425,4.475,44.267,1.534,0.463,0.167,8,1.045,0.0,0.0,99.611,0.389,0.389,0.0,0.0,99.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.299,97.702,0.0,0.0,0.0,0.0,2.299,0.0,0.0,0.0,76.072,130.0,30.0,53.337,35.833,38.895,25.272,8.594,1.375,0.999,0.184,0.638,0.007,0.301,0.083,0.599,0.007,0.384,0.0,0.0,0.0,0.0,0.0,1.569,0.688,0.984,5.0,0.0,100.0,0.0,2.299,97.702,0.0,FR000396,Group_2
9,H234202002,H2342020,FR,FR_EAUFRANCE,Le Serein à Chablis [Pont de la déviation],3.786571,47.823069,3.786571,47.823069,127,1119.0,1119.518,0,-0.0462913315460258,2001-01-18,2023-09-30,23,273,8291,8291,0.0,8259.0,0.0,32.0,A,,677,8,"['FR000307', 'FR003517', 'FR003518', 'FR003519', 'FR000421', 'FR000422', 'FR000423', 'FR000424']",0.614,0.284,2.041,4.31,0.551,131.095,25.181,0.018,2.386,17.196,4.825,120.057,43.468,0.0,2.265,2.329,1.028,-0.045,0.022,16.573,1.159,1.0,227.703,4.255,4.0,599.237,310.979,129.791,3.435,57.932,0.469,0.447,0.189,8,1.067,18.837,2.127,78.535,0.501,0.235,0.266,0.0,78.535,2.127,0.0,0.0,0.0,0.0,0.0,18.176,0.0,0.661,0.0,4.988,76.804,0.0,18.208,0.0,0.0,4.988,0.0,0.0,0.0,76.267,130.0,30.0,50.662,44.628,31.764,23.609,7.944,1.416,1.092,0.153,0.602,0.012,0.382,0.3370000000000001,0.261,0.005,0.7190000000000001,0.0,0.0,3.0,0.48,1.0,1.407,0.603,1.618,8.0,1.0,80.0,19.0,4.988,76.804,18.208,FR000424,Group_2
10,H246202001,L'ArmanÃ§on Ã  Tronchoy,FR,FR_EAUFRANCE,L'Armançon à Tronchoy,3.938922,47.913537,3.938922,47.913537,125,1983.0,1981.423,0,0.0795259707513866,1991-05-24,2023-09-30,33,387,11732,10491,86.0,11300.0,0.0,432.0,A,,677,15,"['FR000308', 'FR000309', 'FR003425', 'FR003521', 'FR003522', 'FR003523', 'FR003524', 'FR003525', 'FR003526', 'FR003527', 'FR003528', 'FR000425', 'FR000426', 'FR000427', 'FR000428', 'FR000429', 'FR000430']",0.853,0.382,1.637,3.334,0.569,132.467,24.123,0.072,3.013,9.947,3.962,87.829,23.923,0.0,2.265,2.299,1.015,-0.029,0.024,16.069,1.143,1.0,227.172,4.234,4.0,602.386,338.316,126.288,4.685,47.737,2.486,0.531,0.186,8,1.079,0.757,1.399,95.57,2.274,2.274,0.0,1.567,94.003,1.399,0.0,0.0,0.0,0.0,0.0,0.757,0.0,0.0,0.0,3.122,94.891,0.0,1.987,0.0,0.0,3.122,0.0,0.0,0.0,85.114,130.0,30.0,53.752,38.543,36.257,25.2,7.751,1.38,1.057,0.162,0.623,0.02,0.355,0.304,0.313,0.003,0.659,4.0,4.0,3.0,1.68,9.67,1.527,0.639,6.473,12.0,2.0,97.0,1.0,3.122,94.891,1.987,FR003528,Group_2
11,H080001101,H0800011,FR,FR_EAUFRANCE,La Barse [Vieille Seine (partielle)] à Troyes [Foicy],4.102559000000001,48.302074,4.102559000000001,48.302074,103,,3344.803,4,,1982-01-01,2023-09-30,42,499,15109,8217,139.0,14444.0,0.0,665.0,C,['FR000392'],677,24,"['FR003421', 'FR003422', 'FR003423', 'FR003474', 'FR003476', 'FR003477', 'FR003478', 'FR003479', 'FR003480', 'FR003481', 'FR003482', 'FR003483', 'FR003484', 'FR003485', 'FR003486', 'FR000383', 'FR000386', 'FR000387', 'FR000388', 'FR000389', 'FR000390', 'FR000391', 'FR000392']",0.435,0.199,1.967,3.949,0.559,157.757,44.592,0.042,1.72,7.71,4.803,103.054,20.176,0.0,2.171,2.305,1.062,-0.022,0.022,15.919,1.155,1.0,226.682,4.189,4.0,538.176,280.069,105.584,3.387,59.411,0.72,0.562,0.196,8,1.867,0.0,0.0,94.718,5.282,5.123,0.159,13.832,80.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.162,81.502,7.594,0.742,0.0,0.0,9.018,0.001,1.143,0.0,91.65,130.0,0.0,53.631,36.422,38.112,24.779,8.035,1.371,1.013,0.153,0.595,0.02,0.463,0.101,0.396,0.008,0.5640000000000001,1.0,1.0,10.0,19.87,221.56,1.584,1.409,28.925,15.0,5.0,95.0,0.0,10.162,89.09599999999999,0.742,FR000391,Group_2
12,H170001001,La Seine Ã  Pont-sur-Seine,FR,FR_EAUFRANCE,La Seine à Pont-sur-Seine,3.594745,48.523761,3.594745,48.523761,61,8760.0,8777.747,0,-0.2025913242009062,1979-02-11,2023-09-30,45,535,16081,14883,222.0,15801.0,0.0,280.0,A,,677,42,"['FR000302', 'FR003421', 'FR003422', 'FR003423', 'FR003474', 'FR003476', 'FR003477', 'FR003478', 'FR003479', 'FR003480', 'FR003481', 'FR003482', 'FR003483', 'FR003484', 'FR003485', 'FR003486', 'FR003487', 'FR003488', 'FR003489', 'FR003490', 'FR003491', 'FR003492', 'FR003493', 'FR003494', 'FR003495', 'FR003496', 'FR003497', 'FR003498', 'FR003499', 'FR000383', 'FR000386', 'FR000387', 'FR000388', 'FR000389', 'FR000390', 'FR000391', 'FR000392', 'FR000393', 'FR000394', 'FR000395', 'FR000396', 'FR000397', 'FR000398', 'FR000399', 'FR003501']",0.744,0.355,1.8,1.891,0.738,155.487,24.691,0.247,2.028,,,,,0.0,2.073,2.306,1.113,-0.017,0.021,15.144,1.173,1.0,225.798,4.171,4.0,538.176,221.004,60.008,2.774,69.696,0.561,0.575,0.193,8,4.96,0.0,0.0,86.635,13.364999999999998,13.216,0.149,14.159,72.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.926,72.75200000000001,9.012,0.31,0.0,0.0,15.902,1.583,0.441,0.0,98.629,130.0,0.0,51.328,38.16,38.41,23.168,9.803,1.375,1.91,0.142,0.573,0.028,0.545,0.088,0.313,0.017,0.633,3.0,3.0,31.0,44.0,420.37,1.426,140.908,281.668,22.0,13.0,87.0,0.0,17.926,81.76400000000001,0.31,FR003501,Group_2
0,F333000201,L'Ozerain Ã  Hauteroche,FR,FR_EAUFRANCE,L'Ozerain à Hauteroche,4.579621,47.489159,4.579621,47.489159,285,86.8,86.95,0,-0.1728110599078406,2000-04-01,2023-09-30,24,282,8583,8583,0.0,8162.0,0.0,421.0,A,,677,1,['FR003425'],1.084,0.487,2.039,4.636,0.43,130.682,27.973,0.005,4.278,23.487,3.309,139.286,18.826,0.041,2.321,2.209,0.952,-0.015,0.033,16.124,1.143,1.0,226.492,4.223,4.0,586.994,451.126,289.818,6.91,32.743,6.367,0.486,0.168,8,0.966,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.529,130.0,30.0,54.426,42.035,37.412,20.553,7.412,1.407,1.077,0.17,0.654,0.007,0.244,0.485,0.264,0.0,0.729,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.216,2.0,0.0,100.0,0.0,0.0,100.0,0.0,FR003425,Group_3
1,F461000102,H4202020,FR,FR_EAUFRANCE,L'Orge à Saint-Chéron et à Sermaise,2.1144,48.544971,2.1144,48.544971,78,105.0,111.927,0,-6.597142857142864,1980-12-13,2023-09-30,44,504,15273,10137,359.0,14421.0,3.0,849.0,C,,677,3,"['FR000333', 'FR003447', 'FR003448']",0.23,0.134,0.592,0.926,0.788,159.026,14.21,0.114,0.459,0.289,1.714,,,0.0,1.672,2.225,1.331,0.018,0.015,18.668,1.15,4.0,244.044,4.454,4.0,172.595,144.884,68.297,2.171,74.966,0.077,0.6,0.175,8,24.497,0.0,0.0,80.581,19.419,19.419,0.0,0.0,80.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.789,61.211,0.0,0.0,0.0,0.0,0.0,38.789,0.0,0.0,123.214,130.0,50.0,44.756,62.054,23.232,14.714,4.214,1.532,0.708,0.143,0.584,0.073,0.56,0.033,0.33,0.0,0.5930000000000001,0.0,0.0,0.0,0.0,0.0,1.189,2.626,9.26,1.0,19.0,81.0,0.0,38.789,61.211,0.0,FR000333,Group_3
2,F438000101,Le Lunain Ã  Paley,FR,FR_EAUFRANCE,Le Lunain à Paley,2.860091,48.245648,2.860091,48.245648,85,163.0,166.586,0,-2.200000000000008,1976-08-06,2023-09-30,48,559,16933,9886,289.0,14254.0,6.0,2673.0,C,,677,1,['FR003437'],0.251,0.133,1.67,1.362,0.748,157.767,23.784,0.081,0.669,1.583,1.78,0.369,1.889,0.0,1.825,2.316,1.269,-0.004,0.015,17.77,1.145,1.0,239.813,4.463,4.0,202.015,149.535,82.591,1.371,90.925,0.0,0.509,0.202,11,1.142,0.0,0.0,25.379,74.62100000000001,47.56,27.061,0.0,25.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.836,36.164,0.0,0.0,0.0,0.0,0.0,63.836,0.0,0.0,112.771,130.0,50.0,57.362,37.392,39.47,23.139,7.006,1.404,1.237,0.13,0.569,0.019,0.727,0.071,0.181,0.002,0.798,0.0,0.0,0.0,0.0,0.0,1.11,8.626,11.477,3.0,75.0,25.0,0.0,63.836,36.164,0.0,FR003437,Group_3
3,H212202001,H2122020,FR,FR_EAUFRANCE,La Cure à Marigny-l'Église [Crottefou],3.964102,47.3539,3.964102,47.3539,310,221.0,221.026,0,-0.0117647058823576,1997-02-07,2023-09-30,27,320,9732,9732,0.0,9459.0,163.0,110.0,A,,677,2,"['FR000410', 'FR000411']",1.779,0.672,1.219,2.673,0.653,141.16,21.49,0.322,5.043,0.682,3.0,27.924,7.155,0.0,2.674,2.194,0.82,-0.091,0.029,16.532,1.171,1.0,221.485,4.187,4.0,752.732,580.07,313.578,6.561,19.28,4.098,0.525,0.165,4,1.035,99.625,0.163,0.212,0.0,0.0,0.0,0.0,0.212,0.163,0.0,0.0,0.0,0.0,0.0,96.198,0.0,3.427,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,45.963,70.0,30.0,44.665,66.743,21.275,11.982,8.94,1.563,1.531,0.226,0.701,0.009,0.002,0.357,0.605,0.012,0.359,1.0,1.0,1.0,2.91,22.7,2.906,0.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,100.0,FR000411,Group_3
4,H206201001,H2062010,FR,FR_EAUFRANCE,Le Beuvron à Ouagne [Champmoreau],3.494025,47.414436,3.494025,47.414436,160,263.0,254.157,0,3.362357414448665,1967-10-20,2023-09-30,57,672,20435,20435,0.0,19974.0,271.0,190.0,A,,677,2,"['FR000405', 'FR000404']",0.723,0.312,1.585,3.724,0.542,135.648,24.781,0.069,2.828,20.109,3.567,99.756,23.15,0.0,2.324,2.347,1.01,-0.066,0.018,16.994,1.161,1.0,229.39,4.3,4.0,410.526,256.683,162.367,4.117,48.553,1.487,0.67,0.148,8,1.035,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.627,0.0,0.373,0.0,0.0,0.0,0.0,0.0,0.0,106.941,130.0,30.0,52.46,33.659,33.675,32.667,7.878,1.338,1.007,0.186,0.654,0.004,0.293,0.431,0.25,0.019,0.724,0.0,0.0,2.0,0.25,0.75,0.915,1.983,1.747,4.0,0.0,100.0,0.0,0.0,99.627,0.373,FR000404,Group_3
5,H217232001,Le Cousin Ã  Avallon,FR,FR_EAUFRANCE,Le Cousin à Avallon,3.894376,47.482527,3.894376,47.482527,170,347.0,345.809,0,0.3432276657060444,1994-09-13,2023-09-30,30,349,10610,10610,0.0,10430.0,103.0,77.0,A,,677,5,"['FR003512', 'FR003513', 'FR003514', 'FR000412', 'FR000413']",0.968,0.393,1.605,3.99,0.588,135.393,22.693,0.061,3.273,8.056,2.636,98.622,18.684,0.0,2.49,2.266,0.91,-0.075,0.024,16.573,1.166,1.0,225.308,4.229,4.0,696.815,416.608,183.694,4.434,38.613,1.017,0.58,0.199,4,1.024,64.48700000000001,21.651,11.147,2.715,0.0,2.715,0.0,11.147,21.651,0.0,0.0,0.0,0.0,0.0,60.706,0.0,3.781,0.0,0.0,7.132,6.04,86.829,0.0,0.0,0.0,0.0,0.0,0.0,51.609,130.0,30.0,45.806,61.606,23.422,14.971,8.23,1.527,1.382,0.218,0.699,0.02,0.042,0.4600000000000001,0.4549999999999999,0.013,0.5020000000000001,1.0,1.0,7.0,2.0,10.3,1.791,0.0,0.0,3.0,3.0,33.0,64.0,0.0,13.172,86.829,FR003514,Group_3
6,H241201001,H2412010,FR,FR_EAUFRANCE,L'Armançon à Quincy-le-Vicomte,4.262583,47.608727,4.262583,47.608727,205,483.0,475.413,0,1.5708074534161467,1978-09-04,2023-09-30,46,538,16357,16280,106.0,16145.0,69.0,143.0,A,,677,3,"['FR000308', 'FR003521', 'FR000425']",0.626,0.274,1.862,3.653,0.449,130.93,28.034,0.05,2.672,32.651,4.251,126.271,15.363,0.0,2.31,2.291,0.992,-0.033,0.026,16.396,1.148,1.0,227.948,4.276,4.0,580.993,357.626,208.756,3.583,62.009,0.585,0.487,0.135,8,1.085,3.155,5.831,91.015,0.0,0.0,0.0,6.067,84.948,5.831,0.0,0.0,0.0,0.0,0.0,3.155,0.0,0.0,0.0,0.0,91.955,0.0,8.045,0.0,0.0,0.0,0.0,0.0,0.0,105.115,130.0,30.0,52.504,33.919,32.251,33.831,8.342,1.335,1.113,0.168,0.643,0.026,0.287,0.539,0.138,0.006,0.8260000000000001,2.0,2.0,2.0,0.84,4.05,1.437,0.0,1.388,7.0,0.0,97.0,3.0,0.0,91.955,8.045,FR000425,Group_3
7,F464000201,H4232040,FR,FR_EAUFRANCE,L'Orge à Épinay-sur-Orge,2.318862,48.665814,2.318862,48.665814,36,632.0,635.283,0,-0.5194620253164581,1982-03-16,2023-07-20,42,492,14638,7007,464.0,10450.0,35.0,4153.0,C,,677,8,"['FR000333', 'FR000334', 'FR000335', 'FR000336', 'FR000337', 'FR000338', 'FR003447', 'FR003448']",0.312,0.183,1.178,1.53,0.699,159.069,14.711,0.109,0.8,0.325,3.25,0.25,2.0,0.0,1.669,2.229,1.336,0.024,0.015,18.954,1.155,4.0,244.969,4.464,4.0,181.227,129.442,33.831,2.265,73.583,0.072,0.695,0.186,11,16.004,0.0,0.0,49.223,50.777,50.777,0.0,0.614,48.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.68,46.956,5.364,0.0,0.0,0.0,0.0,47.68,0.0,0.0,111.764,130.0,50.0,51.093,51.951,30.546,17.502,5.843,1.473,1.122,0.138,0.585,0.158,0.441,0.046,0.328,0.003,0.487,1.0,1.0,2.0,0.34,0.92,1.166,11.673,43.738,6.0,51.0,49.0,0.0,47.68,52.32,0.0,FR000338,Group_3
8,H244234001,La Brenne Ã  Montbard,FR,FR_EAUFRANCE,La Brenne à Montbard,4.323845000000002,47.623218,4.323845000000002,47.623218,203,732.0,735.024,0,-0.4131147540983608,1988-10-05,2023-09-30,36,417,12595,10862,184.0,12491.0,63.0,41.0,A,,677,8,"['FR000309', 'FR003425', 'FR003522', 'FR003523', 'FR003524', 'FR003525', 'FR003526', 'FR000426', 'FR000427']",0.952,0.422,1.591,3.849,0.518,130.065,24.621,0.043,3.432,12.825,3.598,105.693,23.96,0.0,2.309,2.251,0.975,-0.021,0.029,15.892,1.141,1.0,226.397,4.222,4.0,602.386,407.259,206.157,6.141,36.3,5.225,0.596,0.212,8,1.028,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.846,0.0,0.153,0.0,0.0,0.0,0.0,0.0,0.0,81.486,130.0,30.0,54.413,40.315,37.226,22.459,7.154,1.396,1.056,0.164,0.634,0.022,0.331,0.373,0.271,0.002,0.7040000000000001,2.0,2.0,1.0,0.84,5.62,1.805,0.0,3.374,7.0,0.0,100.0,0.0,0.0,99.846,0.153,FR003526,Group_3
9,H218201001,La Cure Ã  Arcy-sur-Cure,FR,FR_EAUFRANCE,La Cure à Arcy-sur-Cure,3.756719,47.602642,3.756719,47.602642,120,1182.0,1181.878,0,0.010321489001698,1962-01-01,2023-09-30,62,735,22322,12334,231.0,20584.0,0.0,1738.0,C,,677,13,"['FR000306', 'FR003509', 'FR003510', 'FR003511', 'FR003512', 'FR003513', 'FR003514', 'FR000410', 'FR000411', 'FR000412', 'FR000413', 'FR000414', 'FR003515']",1.181,0.474,1.581,2.639,0.638,146.286,27.129,0.202,3.542,2.366,2.526,27.669,7.518,0.0,2.485,2.272,0.914,-0.071,0.022,16.232,1.17,1.0,224.342,4.213,4.0,752.732,397.832,119.759,5.552,29.424,2.676,0.596,0.189,4,1.029,55.064,12.652,30.604000000000003,1.68,0.0,1.68,0.161,30.443,12.652,0.0,0.0,0.0,0.0,0.0,53.278,0.0,1.786,0.0,3.078,24.619,6.467,65.837,0.0,0.0,3.078,0.0,0.0,0.0,59.571,130.0,30.0,47.248,54.997,26.171,18.832,8.944,1.482,1.358,0.21,0.691,0.0139999999999999,0.081,0.418,0.468,0.011,0.499,4.0,4.0,10.0,6.77,66.9,1.745,0.127,0.119,7.0,2.0,43.0,55.00000000000001,3.078,31.086,65.837,FR003515,Group_3
10,F422000201,H3201010,FR,FR_EAUFRANCE,Le Loing à Châlette-sur-Loing [Gué de Lancy],2.7322,48.035505,2.7322,48.035505,802,2300.0,2301.311,0,-0.0570000000000064,1966-06-21,2023-09-30,58,688,20792,20362,129.0,19105.0,57.0,1630.0,C,,677,19,"['FR000315', 'FR000316', 'FR000317', 'FR000318', 'FR000319', 'FR000320', 'FR000321', 'FR003431', 'FR003432', 'FR003433', 'FR003434', 'FR003435', 'FR003537', 'FR003549', 'FR000444', 'FR000445', 'FR000446', 'FR000447', 'FR000451']",0.46,0.238,2.054,2.839,0.616,145.481,22.809,0.063,1.596,7.728,4.469,47.959,8.337,0.0,1.933,2.35,1.216,-0.021,0.016,17.144,1.158,1.0,236.493,4.375,4.0,385.326,170.917,75.33,1.617,86.441,0.001,0.525,0.211,8,11.14,0.0,0.0,59.178,40.822,34.961,5.861,24.169,35.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.186,53.988,2.646,0.179,0.0,0.0,7.002,17.274,0.0,18.91,116.341,130.0,30.0,54.76,46.141,33.307,20.552,4.667,1.45,1.278,0.139,0.599,0.0289999999999999,0.518,0.188,0.253,0.006,0.706,1.0,1.0,13.0,3.25,10.6,0.902,234.736,285.992,8.0,41.0,59.0,0.0,43.186,56.634,0.179,FR000321,Group_3
11,H150101001,L'Aube Ã  Arcis-sur-Aube,FR,FR_EAUFRANCE,L'Aube à Arcis-sur-Aube,4.140193,48.537882,4.140193,48.537882,85,3590.0,3533.87,0,1.563509749303624,1960-01-01,2023-09-30,64,756,22928,14524,356.0,22361.0,0.0,567.0,A,,677,14,"['FR000302', 'FR003488', 'FR003489', 'FR003490', 'FR003491', 'FR003492', 'FR003493', 'FR003494', 'FR003495', 'FR003497', 'FR000395', 'FR000396', 'FR000397', 'FR000398', 'FR003496']",0.805,0.38,1.586,2.119,0.684,151.117,25.447,0.152,2.494,0.928,4.143,20.953,21.833,0.0,2.117,2.288,1.081,-0.021,0.022,15.362,1.168,1.0,225.063,4.142,4.0,525.727,222.014,85.734,2.932,67.907,0.709,0.476,0.192,8,3.004,0.0,0.0,90.53,9.47,9.47,0.0,20.955,69.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.333,63.868,14.731,0.067,0.0,0.0,17.389,3.93,0.014,0.0,102.022,130.0,30.0,51.902,37.468,38.481,24.051,8.901,1.38,1.709,0.148,0.586,0.0209999999999999,0.483,0.0979999999999999,0.359,0.027,0.581,2.0,2.0,16.0,23.22,197.35,1.379,42.233,86.1,11.0,9.0,91.0,0.0,21.333,78.599,0.067,FR003496,Group_3
12,F240000103,,FR,FR_EAUFRANCE,La Seine à Bazoches-lès-Bray,3.189736,48.424836,3.189736,48.424836,,10100.0,10021.742,0,0.774831683168315,1999-01-01,2015-09-13,17,201,6095,5506,5.0,5683.0,256.0,156.0,B,['FR000305'],677,45,"['FR000302', 'FR003421', 'FR003422', 'FR003423', 'FR003424', 'FR003474', 'FR003476', 'FR003477', 'FR003478', 'FR003479', 'FR003480', 'FR003481', 'FR003482', 'FR003483', 'FR003484', 'FR003485', 'FR003486', 'FR003487', 'FR003488', 'FR003489', 'FR003490', 'FR003491', 'FR003492', 'FR003493', 'FR003494', 'FR003495', 'FR003496', 'FR003497', 'FR003498', 'FR003499', 'FR003501', 'FR003502', 'FR000383', 'FR000386', 'FR000387', 'FR000388', 'FR000389', 'FR000390', 'FR000391', 'FR000392', 'FR000393', 'FR000394', 'FR000395', 'FR000396', 'FR000397', 'FR000398', 'FR000399', 'FR000304']",0.734,0.354,1.769,1.842,0.742,153.533,25.598,0.228,2.009,,,0.06,1.0,0.0,2.039,2.308,1.132,-0.015,0.02,14.967,1.174,1.0,225.499,4.178,4.0,538.176,208.982,45.242,2.666,71.252,0.493,0.579,0.193,8,5.462,0.0,0.0,85.963,14.036,13.774,0.262,13.056,72.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.284,72.879,8.567,0.271,0.0,0.0,16.512,1.386,0.386,0.0,102.082,130.0,0.0,50.985,38.433,38.105,23.233,9.919,1.379,1.874,0.139,0.567,0.029,0.571,0.0799999999999999,0.293,0.016,0.6509999999999999,3.0,3.0,48.0,47.5,426.8,1.405,208.255,398.616,23.0,14.000000000000002,86.0,0.0,18.284,81.446,0.271,FR000304,Group_3
0,H216301001,La RomanÃ©e Ã  BussiÃ¨res,FR,FR_EAUFRANCE,La Romanée à Bussières,4.068583000000001,47.432013,4.068583000000001,47.432013,298,93.9,93.852,0,0.0511182108626217,1997-09-26,2023-09-29,27,312,9426,7991,74.0,9023.0,222.0,181.0,B,,677,1,['FR003512'],0.9,0.362,1.607,4.692,0.566,138.739,23.793,0.005,3.145,8.635,3.4,120.304,26.774,0.01,2.503,2.256,0.901,-0.08,0.026,16.845,1.16,1.0,224.954,4.224,4.0,622.957,456.438,302.749,4.342,36.165,0.193,0.523,0.166,4,1.013,83.50800000000001,16.493,0.0,0.0,0.0,0.0,0.0,0.0,16.493,0.0,0.0,0.0,0.0,0.0,82.608,0.0,0.9,0.0,0.0,0.0,0.556,99.444,0.0,0.0,0.0,0.0,0.0,0.0,43.617,70.0,30.0,42.558,73.511,16.989,9.5,7.989,1.605,1.472,0.231,0.709,0.005,0.033,0.381,0.556,0.02,0.414,0.0,0.0,0.0,0.0,0.0,1.989,0.0,0.0,3.0,0.0,16.0,84.0,0.0,0.556,99.444,FR003512,Group_4
1,H242231001,La Brenne Ã  Brain,FR,FR_EAUFRANCE,La Brenne à Brain,4.499742000000001,47.464204,4.499742000000001,47.464204,275,136.0,136.951,0,-0.6992647058823481,1993-03-23,2023-09-30,31,367,11066,7402,83.0,10742.0,52.0,272.0,A,,677,2,"['FR000309', 'FR003522']",0.726,0.315,1.442,3.71,0.481,132.778,27.74,0.034,2.789,18.106,3.145,112.031,16.029,0.0,2.32,2.219,0.956,-0.017,0.033,16.26,1.139,1.0,227.254,4.246,4.0,592.166,442.944,275.199,6.4,33.132,4.324,0.524,0.168,8,0.957,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.178,0.0,0.822,0.0,0.0,0.0,0.0,0.0,0.0,76.857,130.0,30.0,54.121,38.436,36.557,25.007,8.021,1.381,1.168,0.161,0.634,0.018,0.314,0.478,0.179,0.003,0.792,2.0,2.0,1.0,0.84,5.62,2.073,0.0,0.416,4.0,0.0,100.0,0.0,0.0,99.178,0.822,FR003522,Group_4
