,gauge_id,gauge_name,gauge_country,gauge_provider,river,lon_snap,lat_snap,lon,lat,elevation,area_official,area_estreams,area_flag,area_rel,start_date,end_date,num_years,num_months,num_days,num_continuous_days,num_days_gaps,num_days_reliable,num_days_noflag,num_days_suspect,gauge_flag,duplicated_suspect,watershed_group,gauges_upstream,nested_catchments,q_mean,q_runoff_ratio,q_elas_Sankarasubramanian,slope_sawicz,baseflow_index,hfd_mean,hfd_std,q_5,q_95,hq_freq,hq_dur,lq_freq,lq_dur,zero_q_freq,p_mean,pet_mean,aridity,p_seasonality,frac_snow,hp_freq,hp_dur,hp_time,lp_freq,lp_dur,lp_time,ele_mt_max,ele_mt_mean,ele_mt_min,slp_dg_mean,flat_area_fra,steep_area_fra,elon_ratio,strm_dens,lit_dom,bedrk_dep,perm_verylow_glob,perm_low_glob,perm_medium_glob,perm_high_glob,lit_fra_su,lit_fra_ss,lit_fra_sm,lit_fra_sc,lit_fra_mt,lit_fra_pi,lit_fra_py,lit_fra_vi,lit_fra_ev,lit_fra_ig,lit_fra_pa,lit_fra_pb,lit_fra_va,lit_fra_vb,perm_high_cont,perm_medium_cont,perm_low_cont,perm_verylow_cont,lit_fra_Conglomerates,lit_fra_Conglomerates and sands,lit_fra_Gravels,lit_fra_Sands,lit_fra_Sandstones,lit_fra_Sandstones and sands,root_dep_mean,root_dep_max,root_dep_min,soil_tawc_mean,soil_fra_sand_mean,soil_fra_silt_mean,soil_fra_clay_mean,soil_fra_grav_mean,soil_bd_mean,soil_oc_mean,lai_mean,ndvi_mean,lulc_2006_urban,lulc_2006_NonIrriAgri,lulc_2006_Agric,lulc_2006_forest,lulc_2006_grass,lulc_2006_agriculture,dam_num,res_num,lakes_num,lakes_tot_area,lakes_tot_vol,sno_cov_mean,irri_1990,irri_2005,stations_num_p_mean,perm_high_glob2,perm_medium_glob2,perm_low_glob2,perm_high_cont2,perm_medium_cont2,perm_low_cont2,basin_id,group
8,O165293003,Le Grand Hers Ã  MazÃ¨res,FR,FR_EAUFRANCE,Le Grand Hers à Mazères,1.68069,43.253505,1.68069,43.253505,218,1291.0,1286.092,0,0.3801704105344617,1986-01-01,2023-09-30,38,441,12469,1752,1318.0,0.0,784.0,11685.0,C,,541,25,"['FR004131', 'FR004132', 'FR004133', 'FR004134', 'FR004135', 'FR004136', 'FR004137', 'FR004138', 'FR004139', 'FR004140', 'FR001566', 'FR001567', 'FR001568', 'FR001569', 'FR001570', 'FR001571', 'FR001572', 'FR001573', 'FR001574', 'FR001575', 'FR001576', 'FR001577', 'FR001578', 'FR001579', 'FR004141']",0.945,0.431,1.362,2.283,0.604,164.833,29.398,0.122,2.509,3.925,1.873,31.871,5.217,0.0,2.154,2.431,1.129,-0.037,0.02,18.777,1.231,3.0,248.113,4.59,4.0,2327.901,551.114,222.979,9.447,22.595,21.091,0.648,0.189,9,3.126,0.091,4.948,76.708,18.253,15.516,2.737,62.8,13.908,4.948,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,13.876,77.27099999999999,2.415,6.438,0.0,0.0,13.876,0.0,0.0,0.0,108.278,130.0,30.0,48.68,46.159,29.931,23.91,9.323,1.418,0.997,0.17,0.627,0.0099999999999999,0.14,0.367,0.399,0.077,0.507,1.0,1.0,2.0,4.63,63.37,2.088,103.192,92.869,8.0,18.0,82.0,0.0,13.876,79.68599999999999,6.438,FR004141,Group_3
9,O137251002,L'AriÃ¨ge Ã  Saverdun,FR,FR_EAUFRANCE,L'Ariège à Saverdun,1.577842,43.231948,1.577842,43.231948,220,1830.0,1806.992,0,1.2572677595628436,1969-01-01,2023-09-30,50,570,13735,2191,6261.0,2890.0,10157.0,688.0,E,['FR001565'],541,21,"['FR004121', 'FR004122', 'FR004123', 'FR004124', 'FR004125', 'FR004126', 'FR004127', 'FR004128', 'FR004129', 'FR001554', 'FR001555', 'FR001556', 'FR001557', 'FR001558', 'FR001559', 'FR001560', 'FR001561', 'FR001562', 'FR001563', 'FR001564', 'FR004130']",2.556,0.866,0.413,1.651,0.608,210.5,7.036,0.87,5.307,0.053,1.0,2.861,2.892,0.0,2.744,2.073,0.756,-0.106,0.128,15.484,1.222,1.0,226.669,4.072,4.0,3099.778,1280.531,223.384,20.126,7.973,64.632,0.54,0.16,2,2.62,6.598,48.908,32.923,11.556,7.774,3.782,22.698,10.225,48.75,0.158,0.0,0.0,0.0,0.0,6.546,0.052,0.0,0.0,5.857,22.127,32.674,39.342,0.0,0.0,5.857,0.0,0.0,0.0,63.766,150.0,30.0,48.244,52.305,29.097,18.598,11.624,1.464,1.41,0.156,0.535,0.019,0.027,0.144,0.365,0.44,0.1709999999999999,12.0,10.0,8.0,2.77,122.82,14.234,38.132,32.364,7.0,12.0,81.0,7.000000000000001,5.857,54.801,39.342,FR004130,Group_3
10,O200001001,O1900010,FR,FR_EAUFRANCE,La Garonne à Portet-sur-Garonne,1.41513,43.526473,1.41513,43.526473,147,9980.0,9943.879,0,0.3619338677354627,1910-01-02,2023-09-30,114,1365,41545,41545,0.0,40806.0,0.0,739.0,A,['FR001585'],541,155,"['ES000333', 'ES000453', 'ES000507', 'FR004084', 'FR004085', 'FR004086', 'FR004087', 'FR004088', 'FR004089', 'FR004090', 'FR004091', 'FR004092', 'FR004093', 'FR004094', 'FR004095', 'FR004096', 'FR004097', 'FR004098', 'FR004099', 'FR004100', 'FR004101', 'FR004102', 'FR004103', 'FR004104', 'FR004105', 'FR004106', 'FR004107', 'FR004108', 'FR004109', 'FR004110', 'FR004111', 'FR004112', 'FR004113', 'FR004114', 'FR004115', 'FR004116', 'FR004117', 'FR004118', 'FR004119', 'FR004120', 'FR004121', 'FR004122', 'FR004123', 'FR004124', 'FR004125', 'FR004126', 'FR004127', 'FR004128', 'FR004129', 'FR004130', 'FR004131', 'FR004132', 'FR004133', 'FR004134', 'FR004135', 'FR004136', 'FR004137', 'FR004138', 'FR004139', 'FR004140', 'FR004141', 'FR004142', 'FR004143', 'FR004144', 'FR004145', 'FR004146', 'FR004147', 'FR004148', 'FR004149', 'FR004150', 'FR004151', 'FR004152', 'FR001495', 'FR001496', 'FR001497', 'FR001498', 'FR001499', 'FR001500', 'FR001501', 'FR001502', 'FR001503', 'FR001504', 'FR001505', 'FR001506', 'FR001507', 'FR001508', 'FR001509', 'FR001510', 'FR001511', 'FR001512', 'FR001513', 'FR001514', 'FR001515', 'FR001516', 'FR001517', 'FR001518', 'FR001519', 'FR001520', 'FR001522', 'FR001523', 'FR001524', 'FR001525', 'FR001526', 'FR001527', 'FR001528', 'FR001529', 'FR001530', 'FR001531', 'FR001532', 'FR001533', 'FR001534', 'FR001535', 'FR001536', 'FR001537', 'FR001538', 'FR001539', 'FR001540', 'FR001541', 'FR001542', 'FR001543', 'FR001544', 'FR001545', 'FR001546', 'FR001547', 'FR001548', 'FR001549', 'FR001550', 'FR001551', 'FR001552', 'FR001553', 'FR001554', 'FR001555', 'FR001556', 'FR001557', 'FR001558', 'FR001559', 'FR001560', 'FR001561', 'FR001562', 'FR001563', 'FR001564', 'FR001565', 'FR001566', 'FR001567', 'FR001568', 'FR001569', 'FR001570', 'FR001571', 'FR001572', 'FR001573', 'FR001574', 'FR001575', 'FR001576', 'FR001577', 'FR001578', 'FR001579', 'FR001580', 'FR001581', 'FR001584', 'FR001585', 'FR001587']",1.534,0.606,0.918,2.139,0.71,185.486,26.333,0.403,3.771,0.83,1.452,2.463,3.352,0.0,2.53,2.312,0.914,-0.1,0.044,15.838,1.216,3.0,224.614,4.015,4.0,3191.122,896.438,138.643,15.183,18.01,44.057,0.605,0.181,9,4.786,4.198,21.143,49.849,24.777,16.294,8.483,33.105,16.744,21.003,0.14,0.0,0.0,0.0,0.0,3.536,0.611,0.0,0.051,12.982,41.229,10.215,35.574,0.0,0.0,12.982,0.0,0.0,0.0,80.635,150.0,0.0,51.55,43.171,33.678,23.141,10.916,1.413,1.32,0.163,0.581,0.019,0.128,0.256,0.367,0.2219999999999999,0.384,37.0,29.0,46.0,16.99,238.38,8.129,426.764,464.46,29.0,25.0,71.0,4.0,12.982,51.444,35.574,FR001584,Group_3
0,O062401001,O0624010,FR,FR_EAUFRANCE,Le Volp à Montberaud et à Sainte-Croix-Volvestre,1.141456,43.144783,1.141456,43.144783,274,91.0,90.577,0,0.4648351648351668,1968-01-30,2023-09-30,56,669,20290,18221,43.0,19883.0,54.0,353.0,A,,541,1,['FR001547'],0.926,0.41,1.77,3.203,0.434,160.038,32.893,0.086,3.415,19.584,2.192,104.866,15.505,0.0,2.246,2.588,1.152,-0.061,0.009,19.158,1.22,3.0,245.582,4.462,4.0,741.238,475.752,278.268,9.442,7.585,12.876,0.554,0.188,8,1.007,0.0,20.864,66.349,12.788,0.0,12.788,16.721,49.628,20.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.088,130.0,30.0,52.873,36.176,38.835,24.989,9.626,1.381,1.381,0.26,0.742,0.0,0.027,0.41,0.559,0.005,0.437,0.0,0.0,0.0,0.0,0.0,0.539,1.189,0.517,2.0,13.0,87.0,0.0,0.0,100.0,0.0,FR001547,Group_4
1,O221501001,O2215010,FR,FR_EAUFRANCE,La Saune à Quint-Fonsegrives,1.548308,43.574698,1.548308,43.574698,,106.0,108.995,0,-2.825471698113212,1971-06-05,2023-09-30,52,612,18568,12690,543.0,18459.0,0.0,109.0,A,,541,2,"['FR004158', 'FR001592']",0.321,0.18,3.388,5.176,0.475,156.872,37.862,0.009,1.11,24.948,4.64,153.723,21.721,0.015,1.802,2.639,1.464,-0.073,0.008,19.797,1.208,3.0,256.644,5.001,4.0,294.699,210.916,145.828,3.478,50.943,0.011,0.458,0.204,9,1.047,0.0,0.0,89.179,10.821,10.821,0.0,89.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.197,97.803,0.0,0.0,0.0,0.0,2.197,0.0,0.0,0.0,108.505,130.0,30.0,56.9,25.271,35.252,39.477,8.271,1.292,1.11,0.08,0.464,0.031,0.836,0.11,0.023,0.0,0.946,0.0,0.0,3.0,0.37,1.35,0.327,10.823,14.816,1.0,11.0,89.0,0.0,2.197,97.803,0.0,FR001592,Group_4
2,O193431001,Le Touch Ã  BÃ©rat,FR,FR_EAUFRANCE,Le Touch à Bérat,1.173668,43.384109,1.173668,43.384109,208,179.0,178.671,0,0.1837988826815685,1967-10-01,2023-09-30,57,640,19456,9401,998.0,19071.0,21.0,364.0,C,,541,1,['FR004153'],0.411,0.209,2.278,2.757,0.439,168.633,43.673,0.03,1.295,17.448,2.548,81.334,10.972,0.008,1.979,2.629,1.329,-0.055,0.006,19.552,1.223,3.0,248.943,4.705,4.0,380.278,293.153,211.207,5.154,29.921,0.076,0.449,0.139,9,8.993,0.0,0.0,69.521,30.479,30.479,0.0,69.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.711,97.289,0.0,0.0,0.0,0.0,2.711,0.0,0.0,0.0,110.114,130.0,30.0,57.414,24.303,36.743,38.954,8.674,1.298,1.189,0.119,0.567,0.006,0.516,0.357,0.1159999999999999,0.0,0.873,0.0,0.0,2.0,0.66,4.06,0.34,30.921,38.936,1.0,30.0,70.0,0.0,2.711,97.289,0.0,FR004153,Group_4
3,O074404001,L'Arize au Mas-d'Azil,FR,FR_EAUFRANCE,L'Arize au Mas-d'Azil,1.361074,43.082951,1.361074,43.082951,280,218.0,236.993,0,-8.712385321100916,1974-01-01,2023-09-30,50,596,18100,12134,70.0,12340.0,3831.0,1929.0,C,,541,5,"['FR004113', 'FR004114', 'FR001548', 'FR001549', 'FR001550']",1.516,0.634,0.374,2.901,0.534,160.733,33.059,0.194,4.958,9.127,1.982,65.026,11.45,0.0,2.354,2.429,1.032,-0.079,0.022,18.355,1.216,3.0,239.364,4.292,4.0,1606.318,579.685,272.477,13.222,7.556,36.801,0.621,0.161,8,0.968,0.643,11.457,63.551,24.348,0.0,24.348,19.199,44.352,11.457,0.0,0.0,0.0,0.0,0.0,0.0,0.643,0.0,0.0,0.0,56.047,0.0,43.953,0.0,0.0,0.0,0.0,0.0,0.0,58.739,130.0,30.0,49.963,40.782,38.584,20.634,11.651,1.405,1.502,0.236,0.729,0.005,0.034,0.39,0.509,0.0579999999999999,0.424,1.0,1.0,1.0,0.59,3.64,1.393,1.178,0.915,1.0,24.0,75.0,1.0,0.0,56.047,43.953,FR004114,Group_4
4,O217251001,L'Hers ÃƒÂ  BaziÃƒÂ¨ge,FR,FR_EAUFRANCE,L'Hers à Baziège,1.610944,43.451194,1.610944,43.451194,153,445.0,332.7,2,25.235955056179776,1969-02-13,2023-09-30,37,440,13263,5800,6690.0,4792.0,2573.0,5898.0,E,,541,2,"['FR004159', 'FR004156']",0.47,0.252,2.772,3.232,0.544,161.964,39.183,0.011,1.64,17.609,4.019,93.15,18.765,0.023,1.855,2.598,1.401,-0.105,0.009,20.233,1.222,3.0,258.236,5.013,4.0,402.482,240.764,157.671,4.145,40.689,0.035,0.492,0.187,9,6.555,0.0,0.0,87.884,12.116,12.116,0.0,87.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.515,87.485,0.0,0.0,0.0,0.0,12.515,0.0,0.0,0.0,115.075,130.0,30.0,56.743,28.385,34.785,36.83,8.045,1.311,1.019,0.079,0.455,0.016,0.718,0.217,0.038,0.004,0.935,1.0,1.0,2.0,0.94,4.85,0.366,46.231,51.141,3.0,12.0,88.0,0.0,12.515,87.485,0.0,FR004156,Group_4
5,O079401001,O0794010,FR,FR_EAUFRANCE,L'Arize à Rieux-Volvestre [Volvestre],1.193608,43.241706,1.193608,43.241706,205,476.0,478.037,0,-0.4279411764705835,1968-10-02,2023-09-30,56,657,19911,11807,176.0,18930.0,0.0,981.0,C,,541,6,"['FR004113', 'FR004114', 'FR001548', 'FR001549', 'FR001550', 'FR001551']",0.931,0.405,1.804,3.228,0.523,161.06,33.871,0.114,3.091,11.168,2.141,79.467,9.561,0.0,2.276,2.501,1.099,-0.073,0.015,18.736,1.222,3.0,243.364,4.418,4.0,1606.318,454.496,209.213,9.939,16.623,20.633,0.548,0.169,9,2.856,0.319,5.68,71.982,22.019,9.909,12.11,45.207,26.775,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,0.0,11.199,67.011,0.0,21.79,0.0,0.0,11.199,0.0,0.0,0.0,79.937,130.0,30.0,51.27,37.339,34.568,28.093,11.013,1.369,1.348,0.201,0.688,0.006,0.135,0.437,0.389,0.03,0.5720000000000001,1.0,1.0,2.0,0.71,4.21,0.903,11.708,11.365,2.0,22.0,78.0,0.0,11.199,67.011,21.79,FR001551,Group_4
6,O153291001,O1532910,FR,FR_EAUFRANCE,Le Grand Hers à Roumengoux,1.934243,43.082528,1.934243,43.082528,305,587.0,588.442,0,-0.2456558773424203,1993-07-01,2023-09-30,31,363,11047,9701,2.0,9389.0,0.0,1658.0,C,,541,17,"['FR004131', 'FR004132', 'FR004133', 'FR004134', 'FR004135', 'FR004136', 'FR004137', 'FR004138', 'FR001566', 'FR001567', 'FR001568', 'FR001569', 'FR001570', 'FR001571', 'FR001572', 'FR001573', 'FR001574']",1.003,0.443,1.179,1.605,0.618,175.69,29.17,0.275,2.716,5.068,1.854,5.668,6.538,0.0,2.281,2.339,1.025,-0.035,0.033,18.559,1.24,3.0,244.684,4.485,4.0,2327.901,760.739,306.457,13.152,10.688,36.382,0.599,0.208,9,1.028,0.199,9.64,80.923,9.238,3.888,5.35,54.272,26.651,9.64,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.0,0.0,0.0,81.908,5.278,12.814,0.0,0.0,0.0,0.0,0.0,0.0,96.757,130.0,30.0,47.082,52.516,27.844,19.64,10.285,1.451,1.045,0.211,0.675,0.015,0.022,0.279,0.572,0.1,0.301,1.0,1.0,2.0,4.63,63.37,3.946,4.46,3.576,4.0,9.0,91.0,0.0,0.0,87.186,12.814,FR001574,Group_4
7,O005002001,La Garonne Ã  Chaum et Ã  Fronsac,FR,FR_EAUFRANCE,La Garonne à Chaum et à Fronsac,0.647726,42.9389,0.647726,42.9389,465,1037.0,1029.208,0,0.7513982642237141,1989-01-01,2023-09-30,35,417,12651,6725,40.0,6012.0,3174.0,3465.0,C,,541,12,"['ES000333', 'ES000453', 'ES000507', 'FR004084', 'FR004085', 'FR001495', 'FR001496', 'FR001497', 'FR001498', 'FR001499', 'FR001500', 'FR001501', 'FR004086']",2.673,0.876,0.758,1.64,0.755,205.906,19.649,1.024,6.33,0.087,1.5,0.145,5.0,0.0,3.063,2.02,0.659,-0.116,0.223,14.588,1.202,1.0,220.892,4.001,4.0,3191.122,1630.654,467.364,25.579,1.807,84.212,0.605,0.148,9,0.66,4.442,38.973,44.113,12.183,0.656,11.527,39.059,5.054,38.804,0.169,0.0,0.0,0.0,0.0,2.779,1.663,0.0,0.0,0.107,4.369,0.0,95.523,0.0,0.0,0.107,0.0,0.0,0.0,61.496,150.0,0.0,48.692,47.77,32.52,19.613,12.132,1.431,1.871,0.139,0.482,0.009,0.001,0.044,0.449,0.49,0.045,11.0,7.0,5.0,1.03,8.75,21.069,0.014,1.16,8.0,12.0,84.0,4.0,0.107,4.369,95.523,FR004086,Group_4
8,O125251001,L'AriÃ¨ge Ã  Foix,FR,FR_EAUFRANCE,L'Ariège à Foix,1.608853,42.966262,1.608853,42.966262,375,1340.0,1350.508,0,-0.7841791044776147,1905-01-02,2023-09-30,119,1425,43370,28572,1.0,42111.0,0.0,1259.0,A,,541,17,"['FR004121', 'FR004122', 'FR004123', 'FR004124', 'FR004125', 'FR004126', 'FR004127', 'FR001554', 'FR001555', 'FR001556', 'FR001557', 'FR001558', 'FR001559', 'FR001560', 'FR001561', 'FR001562', 'FR004128']",2.475,0.849,0.447,1.78,0.747,196.444,21.806,0.768,5.726,0.054,1.0,1.048,2.962,0.0,2.915,1.948,0.668,-0.11,0.198,15.266,1.238,1.0,226.56,4.095,4.0,3099.778,1536.338,377.434,23.616,2.094,77.973,0.612,0.143,2,0.704,6.174,61.926,25.102,6.78,1.774,5.006,14.36,10.742,61.715,0.211,0.0,0.0,0.0,0.0,6.104,0.07,0.0,0.0,0.0,12.305,43.718,43.977,0.0,0.0,0.0,0.0,0.0,0.0,55.274,150.0,30.0,47.423,55.596,28.24,16.164,12.232,1.483,1.472,0.146,0.492,0.0099999999999999,0.0,0.062,0.353,0.567,0.062,11.0,9.0,8.0,2.77,122.82,18.597,0.0,0.0,5.0,7.000000000000001,87.0,6.0,0.0,56.023,43.977,FR004128,Group_4
9,O020002001,O0200020,FR,FR_EAUFRANCE,La Garonne [partielle] à Saint-Gaudens [Valentine],0.706151,43.097996,0.706151,43.097996,361,2230.0,2257.58,0,-1.236771300448427,1984-01-01,2023-09-30,40,477,14518,14518,0.0,13401.0,15.0,1102.0,C,,541,31,"['ES000333', 'ES000453', 'ES000507', 'FR004084', 'FR004085', 'FR004086', 'FR004087', 'FR004088', 'FR004089', 'FR001495', 'FR001496', 'FR001497', 'FR001498', 'FR001499', 'FR001500', 'FR001501', 'FR001502', 'FR001503', 'FR001504', 'FR001505', 'FR001506', 'FR001507', 'FR001508', 'FR001509', 'FR001510', 'FR001511', 'FR001512', 'FR001513', 'FR001514', 'FR001515', 'FR001516', 'FR001517']",2.007,0.67,0.586,1.985,0.746,197.5,24.533,0.674,4.784,0.304,1.5,0.076,1.5,0.0,2.984,2.132,0.714,-0.12,0.162,14.845,1.203,1.0,219.185,3.966,4.0,3191.122,1442.423,358.489,22.97,7.665,74.387,0.605,0.159,2,1.194,5.642,26.112,40.754,27.36,8.114,19.246,23.525,17.229,25.644,0.468,0.0,0.0,0.0,0.0,4.664,0.978,0.0,0.0,7.62,13.487,3.889,75.004,0.0,0.0,7.62,0.0,0.0,0.0,68.597,150.0,0.0,50.908,45.869,34.704,19.383,12.283,1.431,1.582,0.151,0.523,0.017,0.012,0.126,0.43,0.407,0.138,17.0,12.0,13.0,3.09,26.62,16.826,3.772,8.954,12.0,27.0,67.0,6.0,7.62,17.376,75.004,FR001517,Group_4
10,O262002002,O2620010,FR,FR_EAUFRANCE,La Garonne à Verdun-sur-Garonne,1.242179,43.854636,1.242179,43.854636,91,13730.0,13752.051,0,-0.1606045156591367,1972-08-01,2023-09-30,52,614,18648,12240,40.0,17510.0,170.0,968.0,C,,541,187,"['ES000333', 'ES000453', 'ES000507', 'FR004084', 'FR004085', 'FR004086', 'FR004087', 'FR004088', 'FR004089', 'FR004090', 'FR004091', 'FR004092', 'FR004093', 'FR004094', 'FR004095', 'FR004096', 'FR004097', 'FR004098', 'FR004099', 'FR004100', 'FR004101', 'FR004102', 'FR004103', 'FR004104', 'FR004105', 'FR004106', 'FR004107', 'FR004108', 'FR004109', 'FR004110', 'FR004111', 'FR004112', 'FR004113', 'FR004114', 'FR004115', 'FR004116', 'FR004117', 'FR004118', 'FR004119', 'FR004120', 'FR004121', 'FR004122', 'FR004123', 'FR004124', 'FR004125', 'FR004126', 'FR004127', 'FR004128', 'FR004129', 'FR004130', 'FR004131', 'FR004132', 'FR004133', 'FR004134', 'FR004135', 'FR004136', 'FR004137', 'FR004138', 'FR004139', 'FR004140', 'FR004141', 'FR004142', 'FR004143', 'FR004144', 'FR004145', 'FR004146', 'FR004147', 'FR004148', 'FR004149', 'FR004150', 'FR004151', 'FR004152', 'FR004153', 'FR004154', 'FR004155', 'FR004156', 'FR004157', 'FR004158', 'FR004159', 'FR004160', 'FR004161', 'FR004162', 'FR004163', 'FR001495', 'FR001496', 'FR001497', 'FR001498', 'FR001499', 'FR001500', 'FR001501', 'FR001502', 'FR001503', 'FR001504', 'FR001505', 'FR001506', 'FR001507', 'FR001508', 'FR001509', 'FR001510', 'FR001511', 'FR001512', 'FR001513', 'FR001514', 'FR001515', 'FR001516', 'FR001517', 'FR001518', 'FR001519', 'FR001520', 'FR001521', 'FR001522', 'FR001523', 'FR001524', 'FR001525', 'FR001526', 'FR001527', 'FR001528', 'FR001529', 'FR001530', 'FR001531', 'FR001532', 'FR001533', 'FR001534', 'FR001535', 'FR001536', 'FR001537', 'FR001538', 'FR001539', 'FR001540', 'FR001541', 'FR001542', 'FR001543', 'FR001544', 'FR001545', 'FR001546', 'FR001547', 'FR001548', 'FR001549', 'FR001550', 'FR001551', 'FR001552', 'FR001553', 'FR001554', 'FR001555', 'FR001556', 'FR001557', 'FR001558', 'FR001559', 'FR001560', 'FR001561', 'FR001562', 'FR001563', 'FR001564', 'FR001565', 'FR001566', 'FR001567', 'FR001568', 'FR001569', 'FR001570', 'FR001571', 'FR001572', 'FR001573', 'FR001574', 'FR001575', 'FR001576', 'FR001577', 'FR001578', 'FR001579', 'FR001580', 'FR001581', 'FR001582', 'FR001583', 'FR001584', 'FR001585', 'FR001586', 'FR001587', 'FR001588', 'FR001589', 'FR001590', 'FR001591', 'FR001592', 'FR001593', 'FR001594', 'FR001595', 'FR001596', 'FR001597', 'FR001599', 'FR001600', 'FR001601', 'FR001602', 'FR001603', 'FR001604']",1.186,0.502,1.203,2.403,0.686,180.102,28.207,0.275,3.003,1.653,1.615,8.385,4.218,0.0,2.349,2.401,1.022,-0.092,0.025,16.028,1.209,3.0,227.649,4.107,4.0,3191.122,708.503,90.078,11.957,27.326,31.842,0.633,0.186,9,7.383,3.035,15.293,52.72,28.927,22.793,6.134,40.577,12.143,15.192,0.101,0.0,0.0,0.0,0.0,2.557,0.441,0.0,0.037,17.473,49.274,7.386,25.867,0.0,0.0,17.473,0.0,0.0,0.0,89.114,150.0,0.0,53.058,39.955,35.399,24.638,10.21,1.399,1.264,0.144,0.561,0.042,0.259,0.245,0.284,0.161,0.504,46.0,38.0,89.0,29.76,280.7,5.958,830.84,1002.036,34.0,28.999999999999996,68.0,3.0,17.473,56.660000000000004,25.867,FR001604,Group_4
